,state,party,votes,total_votes_statewise,split_votes_perc
933,Uttar Pradesh,RAC,4527,81093120,0.005582471114688891
934,Uttar Pradesh,RAHM,1493,81093120,0.0018410933011333145
935,Uttar Pradesh,RGD,1111,81093120,0.0013700299112921047
936,Uttar Pradesh,RJ,553,81093120,0.0006819320800580864
937,Uttar Pradesh,RJPK,10797,81093120,0.0133143230893077
938,Uttar Pradesh,RKSP,10020,81093120,0.012356165356567857
939,Uttar Pradesh,RLD,689409,81093120,0.8501448704896297
940,Uttar Pradesh,RMGP,1835,81093120,0.0022628306815670675
941,Uttar Pradesh,RND,977,81093120,0.0012047877797771254
942,Uttar Pradesh,RPD,95644,81093120,0.11794342109416928
943,Uttar Pradesh,RPI(A),14716,81093120,0.018147038861003252
944,Uttar Pradesh,RRP,2225,81093120,0.0027437592732897685
945,Uttar Pradesh,RSD,665,81093120,0.0008200449063989646
946,Uttar Pradesh,RSMD,12383,81093120,0.01527009936231335
947,Uttar Pradesh,RSOSP,1054,81093120,0.0012997403478864791
948,Uttar Pradesh,RSPS,1723,81093120,0.0021247178552261893
949,Uttar Pradesh,RTKP,4112,81093120,0.00507071376708653
950,Uttar Pradesh,RUC,53792,81093120,0.06633361745114752
951,Uttar Pradesh,RVLP,2958,81093120,0.0036476583956814093
952,Uttar Pradesh,RVMP,1434,81093120,0.0017683374372573161
953,Uttar Pradesh,RVNP,810,81093120,0.0009988516905009943
954,Uttar Pradesh,RVP,2396,81093120,0.002954627963506645
955,Uttar Pradesh,RWSP,2181,81093120,0.0026895006629415663
956,Uttar Pradesh,RaAD,4327,81093120,0.005335841067651608
957,Uttar Pradesh,RaBaP,1521,81093120,0.0018756215077185337
958,Uttar Pradesh,RaCP,7650,81093120,0.009433599299176058
959,Uttar Pradesh,RaIP,4219,81093120,0.005202660842251476
960,Uttar Pradesh,RaMSP,1572,81093120,0.0019385121697130408
961,Uttar Pradesh,RrSP,4215,81093120,0.0051977282413107305
962,Uttar Pradesh,RsAD,2329,81093120,0.0028720068977491553
963,Uttar Pradesh,RshJP,1571,81093120,0.0019372790194778545
964,Uttar Pradesh,RtJP,4117,81093120,0.005076879518262462
965,Uttar Pradesh,RtrJP,1526,81093120,0.001881787258894466
966,Uttar Pradesh,S(J),14152,81093120,0.017451542128358116
967,Uttar Pradesh,SARP,9561,81093120,0.011790149398617293
968,Uttar Pradesh,SBSP,111433,81093120,0.13741363015752753
969,Uttar Pradesh,SHS,27844,81093120,0.034335835148530475
970,Uttar Pradesh,SP,17988967,81093120,22.18309888681062
971,Uttar Pradesh,SP(I),7046,81093120,0.008688776557123464
972,Uttar Pradesh,SPP,28939,81093120,0.035686134656059604
973,Uttar Pradesh,SSAD,6788,81093120,0.00837062379644537
974,Uttar Pradesh,SSD,3618,81093120,0.004461537550904442
975,Uttar Pradesh,SSKP,10239,81093120,0.012626225258073682
976,Uttar Pradesh,SUCI,5066,81093120,0.006247139091454367
977,Uttar Pradesh,SWPI,11361,81093120,0.014009819821952837
978,Uttar Pradesh,SaDa,2329,81093120,0.0028720068977491553
979,Uttar Pradesh,SaSaP,4947,81093120,0.006100394213467184
980,Uttar Pradesh,UPRP,542,81093120,0.0006683674274710358
981,Uttar Pradesh,VAJP,350,81093120,0.0004316025823152445
982,Uttar Pradesh,VIP,12122,81093120,0.014948247150929695
983,Uttar Pradesh,aicp,858,81093120,0.0010580429017899423
984,Uttar Pradesh,jhspt,27122,81093120,0.03344550067872589
985,Uttar Pradesh,kajp,1730,81093120,0.0021333499068724943
986,Uttar Pradesh,shsap,2982,81093120,0.0036772540013258834
987,Uttar Pradesh,ssrd,7115,81093120,0.008773863923351327
988,Uttarakhand,AAAP,70328,4391890,1.6013151513357575
989,Uttarakhand,ABML(S),614,4391890,0.013980313714596676
990,Uttarakhand,AIMF,454,4391890,0.010337235222193633
991,Uttarakhand,ANC,2706,4391890,0.061613565002766456
992,Uttarakhand,BCP,802,4391890,0.018260930943170255
993,Uttarakhand,BJP,2429698,4391890,55.3223782927168
994,Uttarakhand,BKLJP,3392,4391890,0.07723326403894451
995,Uttarakhand,BMNSP,877,4391890,0.01996862398648418
996,Uttarakhand,BMUP,664,4391890,0.015118775743472626
997,Uttarakhand,BSP,207846,4391890,4.732495577075018
998,Uttarakhand,CPI,6525,4391890,0.14856929476831157
999,Uttarakhand,CPI(ML)(L),11392,4391890,0.25938718865909666
1000,Uttarakhand,CPM,6577,4391890,0.14975329527834258
1001,Uttarakhand,HKRD,710,4391890,0.016166160810038504
1002,Uttarakhand,INC,1494440,4391890,34.02726388866752
1003,Uttarakhand,IND,76158,4391890,1.7340598239026932
1004,Uttarakhand,NADP,1793,4391890,0.0408252483554916
1005,Uttarakhand,NOTA,48043,4391890,1.0939026250657462
1006,Uttarakhand,PECP,1964,4391890,0.044718788494247354
1007,Uttarakhand,PHRC,637,4391890,0.014504006247879616
1008,Uttarakhand,RLD,1958,4391890,0.044582173050782235
1009,Uttarakhand,RMGP,1037,4391890,0.023611702478887223
1010,Uttarakhand,SHS,1043,4391890,0.02374831792235234
1011,Uttarakhand,SP,17441,4391890,0.3971183249125092
1012,Uttarakhand,UPP,2045,4391890,0.04656309698102639
1013,Uttarakhand,kajp,1117,4391890,0.025433241725088745
1014,Uttarakhand,raup,1629,4391890,0.037091092900778486
1015,West Bengal,AAAP,11986,51631828,0.023214363047537268
1016,West Bengal,AIFB,1106038,51631828,2.1421631633882883
1017,West Bengal,AIMF,1195,51631828,0.0023144638613221283
1018,West Bengal,AITC,20316262,51631828,39.34832987125693
1019,West Bengal,AIUDF,95428,51631828,0.18482398105292727
1020,West Bengal,AKBJHP,8364,51631828,0.01619931023941279
1021,West Bengal,AMB,51550,51631828,0.09984151636079977
1022,West Bengal,BJP,8692297,51631828,16.835152534208163
1023,West Bengal,BMUP,56383,51631828,0.10920202166772015
1024,West Bengal,BSP,252594,51631828,0.4892214933780768
1025,West Bengal,CPI,1202785,51631828,2.3295417702429595
1026,West Bengal,CPI(ML)(L),34843,51631828,0.06748356846865851
1027,West Bengal,CPIM,7253,51631828,0.014047536724827949
1028,West Bengal,CPM,11723166,51631828,22.70530882617598
1029,West Bengal,GaAP,4189,51631828,0.00811321264860117
1030,West Bengal,HKRD,3348,51631828,0.006484372391386182
1031,West Bengal,IJP,1103,51631828,0.0021362791958479564
1032,West Bengal,INC,4946911,51631828,9.581126974625032
1033,West Bengal,IND,473000,51631828,0.9161015953182985
1034,West Bengal,IUC,13527,51631828,0.026198956194229652
1035,West Bengal,IUML,29564,51631828,0.05725925489215683
1036,West Bengal,JD(U),2205,51631828,0.0042706216018538025
1037,West Bengal,JDP,60608,51631828,0.1173849587506373
1038,West Bengal,JHAP,12240,51631828,0.02370630766743335
1039,West Bengal,JKP(N),7608,51631828,0.014735097118777199
1040,West Bengal,JMM,61451,51631828,0.11901767258753651
1041,West Bengal,JVM,12117,51631828,0.023468082516853752
1042,West Bengal,JeSM,10564,51631828,0.02046024789205604
1043,West Bengal,NOTA,571294,51631828,1.1064764160587148
1044,West Bengal,NSBP,3829,51631828,0.007415968305441364
1045,West Bengal,PDS,22284,51631828,0.043159424841591895
1046,West Bengal,RAHM,1720,51631828,0.003331278528430177
1047,West Bengal,RJNP,18210,51631828,0.03526894302483344
1048,West Bengal,RPI(A),20144,51631828,0.03901469457947528
1049,West Bengal,RSP,1255794,51631828,2.4322090629833983
1050,West Bengal,RaJSP,32514,51631828,0.062972784926383
1051,West Bengal,SDPI,47861,51631828,0.0926966986332539
1052,West Bengal,SP,51660,51631828,0.10005456324343194
1053,West Bengal,SUCI,350616,51631828,0.6790695072814389
1054,West Bengal,SWJP,5340,51631828,0.010342457756870432
1055,West Bengal,TRMRPPI,1071,51631828,0.002074301920900418
1056,West Bengal,WPOI,48006,51631828,0.09297753316035992
1057,West Bengal,grac,2906,51631828,0.00562831128117331
